Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,categorical infant deaths,Alcohol,percentage expenditure,categorical percentage expenditure,Hepatitis B,Measles ,categorical Measles, BMI ,under-five deaths ,categorical under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,categorical Income composition of resources,Schooling
Thailand,2014,Developing,74.6,152,8,f3-30,6.41,789.0772949,f100-1000,99,0,0,32.4,10,f3-30,99,4.12,99,0.1,5941.8471,68416772,7.8,7.8,0.737,f0.5-1,13.6
Turkey,2007,Developing,73.2,124,26,f3-30,1.26,115.5801103,f100-1000,96,3,f1-10,59.3,31,30+,96,6.4,96,0.1,979.49246,69597281,5,4.8,0.697,f0.5-1,12.3
Turkey,2009,Developing,73.9,118,23,f3-30,1.4,106.9482898,f100-1000,94,4,f1-10,61.1,27,f3-30,96,6.8,96,0.1,936.499911,71339185,4.9,4.8,0.709,f0.5-1,12.5
Turkey,2010,Developing,74.2,116,21,f3-30,1.49,32.78235828,f0-100,96,7,f1-10,61.9,25,f3-30,97,5.61,97,0.1,1672.5693,72326914,4.9,4.7,0.715,f0.5-1,13
Turkey,2012,Developing,74.8,112,19,f3-30,1.54,20.75120211,f0-100,97,349,10+,63.7,22,f3-30,97,5.24,97,0.1,1172.3843,74569867,4.9,4.7,0.75,f0.5-1,14.3
Turkey,2013,Developing,75.2,19,17,f3-30,1.41,188.1440348,f100-1000,97,7405,10+,64.5,20,f3-30,98,5.38,98,0.1,12542.93565,75787333,4.9,4.7,0.754,f0.5-1,14.4
Philippines,2000,Developing,66.8,219,69,30+,4.73,11.69704463,f0-100,7,7120,10+,17.8,90,30+,74,3.21,78,0.1,138.91977,77991569,1,9.6,0.618,f0.5-1,11.4
Philippines,2001,Developing,66.8,221,68,30+,4.54,69.0204245,f0-100,45,7360,10+,18.3,89,30+,76,3,79,0.1,957.287441,79665315,1,9.7,0.622,f0.5-1,11.4
Ethiopia,2008,Developing,59.8,289,177,30+,1.13,38.55783268,f0-100,52,3511,10+,14.9,270,30+,63,4.28,54,2.4,325.3825543,83184892,11.2,1.9,0.378,f0-0.5,7.6
Philippines,2004,Developing,67.3,218,66,30+,4.45,13.39905105,f0-100,48,3025,10+,19.6,86,30+,85,3.23,88,0.1,179.3715,84678493,1,9.7,0.636,f0.5-1,11.6
Ethiopia,2009,Developing,68,274,169,30+,1.17,53.77354001,f0-100,56,1176,10+,15.3,256,30+,65,4.41,58,2,379.7566385,85416253,11.1,1.8,0.393,f0-0.5,8.1
Philippines,2005,Developing,67,223,65,30+,4.22,105.7306982,f100-1000,49,118,10+,2.1,84,30+,9,3.91,89,0.1,1194.697155,86274237,1,9.7,0.642,f0.5-1,11.6
Ethiopia,2012,Developing,63.3,241,150,30+,1.84,86.82551124,f0-100,69,4347,10+,16.4,221,30+,7,5.77,69,1.2,468.567249,92444183,1.7,1.5,0.422,f0-0.5,8.4
Philippines,2010,Developing,67.9,218,58,30+,4.85,198.2563794,f100-1000,77,6368,10+,22.6,74,30+,78,4.37,79,0.1,2129.499242,93726624,1,9.7,0.662,f0.5-1,11.4
Ethiopia,2013,Developing,63.7,237,145,30+,1.86,8.313282039,f0-100,72,5253,10+,16.8,211,30+,7,5.19,72,0.9,52.1535887,94887724,1.6,1.4,0.427,f0-0.5,8.4
Philippines,2012,Developing,68.1,217,56,30+,5.02,212.7418488,f100-1000,88,1536,10+,23.7,71,30+,88,4.46,88,0.1,2581.818554,96866642,1,9.7,0.666,f0.5-1,11.6
Ethiopia,2014,Developing,64.2,234,140,30+,0.01,89.95805845,f0-100,77,12739,10+,17.2,202,30+,75,4.88,77,0.6,571.1622759,97366774,1.5,1.3,0.435,f0-0.5,8.4
Mexico,2007,Developing,76,123,38,30+,5.35,105.7476131,f100-1000,98,0,0,57.9,45,30+,98,5.92,98,0.1,933.341687,111836346,1.7,1.7,0.731,f0.5-1,12.3
Mexico,2010,Developing,75.6,127,35,30+,5.21,1033.039737,1000+,93,0,0,6.1,40,30+,95,6.39,95,0.1,8959.581416,117318941,1.6,1.6,0.739,f0.5-1,12.5
India,2008,Developing,65.5,23,1300,30+,1.93,43.03043312,f0-100,29,44258,10+,14.9,1800,30+,69,4.34,7,0.3,991.484634,119714696,27,27.9,0.556,f0.5-1,10.2
India,2009,Developing,66,2,1300,30+,2.5,0.844186331,f0-100,37,56188,10+,15.4,1700,30+,73,4.38,74,0.2,19.317765,121427132,27,27.8,0.563,f0.5-1,10.5
Mexico,2013,Developing,76.6,12,32,30+,5.23,150.408875,f100-1000,82,0,0,62.1,37,30+,83,6.3,83,0.1,1298.86766,122535969,1.6,1.5,0.753,f0.5-1,12.9
India,2011,Developing,66.8,193,1100,30+,3,64.6059005,f0-100,44,33634,10+,16.4,1500,30+,79,4.33,82,0.2,1461.671957,124723629,26.9,27.7,0.58,f0.5-1,10.8
India,2012,Developing,67.3,19,1100,30+,3.1,64.96964491,f0-100,73,18668,10+,17,1400,30+,79,4.39,82,0.2,1446.98541,126365852,26.9,27.6,0.59,f0.5-1,11.3
India,2013,Developing,67.6,187,1000,30+,3.11,67.67230438,f0-100,7,13822,10+,17.5,1300,30+,82,4.53,83,0.2,1452.195373,127856227,26.8,27.5,0.599,f0.5-1,11.5
Nigeria,2005,Developing,49.2,4,556,30+,9.71,6.416252787,f0-100,18,110927,10+,19.3,893,30+,45,4.11,36,5.4,87.8938738,138939478,12.9,12.9,0.463,f0-0.5,8.9
Russian Federation,2009,Developing,68.2,261,15,f3-30,11.21,137.0063357,f100-1000,98,101,10+,57,18,f3-30,98,7.44,98,0.3,8562.89598,142785342,2.3,2.5,0.776,f0.5-1,14
Russian Federation,2010,Developing,68.4,256,15,f3-30,11.05,162.8088054,f100-1000,97,129,10+,57.5,17,f3-30,98,6.83,97,0.2,1674.98771,142849449,2.3,2.5,0.773,f0.5-1,13.7
Russian Federation,2005,Developing,65,327,18,f3-30,11.57,625.5081805,f100-1000,97,454,10+,55.3,20,f3-30,98,5.21,98,0.3,5323.473877,143518523,2.4,2.7,0.748,f0.5-1,13.7
Russian Federation,2014,Developing,73,225,13,f3-30,10.12,1340.553699,1000+,97,4711,10+,59.9,15,f3-30,97,7.7,97,0.1,14125.961,143819666,2.3,2.3,0.803,f0.5-1,14.9
Russian Federation,2003,Developing,64.6,322,20,f3-30,11.32,333.2148711,f100-1000,94,3291,10+,54.7,22,f3-30,97,5.61,96,0.4,2975.132778,144648257,2.6,2.8,0.733,f0.5-1,13.2
Bangladesh,2007,Developing,68.6,151,154,30+,0.01,46.36536703,f0-100,95,2924,10+,13.5,201,30+,96,2.8,94,0.1,541.651484,147139191,19.5,2.1,0.513,f0.5-1,8.6
Bangladesh,2011,Developing,73,14,118,30+,0.01,62.34988484,f0-100,96,5625,10+,15.8,150,30+,96,3.16,96,0.1,835.789341,153911916,18.7,19.2,0.545,f0.5-1,9.4
Bangladesh,2013,Developing,71,135,104,30+,0.01,52.82986467,f0-100,96,237,10+,17,130,30+,96,2.88,96,0.1,951.8894535,157571292,18.3,18.8,0.565,f0.5-1,10
Nigeria,2010,Developing,52,374,521,30+,8.9,133.1230872,f100-1000,49,8491,10+,22.2,817,30+,54,3.47,54,4.8,2327.3267,158578261,11.3,11.2,0.492,f0-0.5,9.5
Nigeria,2012,Developing,52.7,374,505,30+,8.54,204.7186256,f100-1000,42,6447,10+,23.5,788,30+,42,3.3,42,4.4,2755.297787,167297284,1.7,1.6,0.507,f0.5-1,9.7
Pakistan,2011,Developing,65.5,167,371,30+,0.04,57.87736282,f0-100,74,4386,10+,22.5,459,30+,75,3.1,74,0.1,1226.215314,174184265,2,2.4,0.525,f0.5-1,7.5
Brazil,2000,Developing,75,183,111,30+,7.26,179.4777293,f100-1000,94,36,10+,43.7,127,30+,99,7.3,98,0.1,3739.11936,175287587,3.4,3.4,0.677,f0.5-1,14.1
Pakistan,2012,Developing,65.7,165,369,30+,0.04,59.65900139,f0-100,72,8046,10+,23.2,456,30+,72,2.76,72,0.1,1261.28967,177911533,19.8,2.2,0.529,f0.5-1,7.6
Pakistan,2013,Developing,66,163,365,30+,0.04,60.18648815,f0-100,72,8749,10+,23.9,450,30+,72,2.7,72,0.1,1272.44161,181712595,19.6,2,0.538,f0.5-1,7.7
Brazil,2003,Developing,71.8,172,88,30+,6.95,15.85781237,f0-100,97,2,f1-10,46.1,100,30+,99,6.94,99,0.1,359.587582,182482149,3.3,3.3,0.699,f0.5-1,14.8
Brazil,2004,Developing,72,17,81,30+,6.85,186.6090485,f100-1000,96,0,0,46.9,93,30+,99,7.7,99,0.1,3623.47667,184738458,3.2,3.2,0.695,f0.5-1,14
Pakistan,2014,Developing,66.2,162,359,30+,0.01,62.29361092,f0-100,72,1370,10+,24.7,442,30+,72,2.61,72,0.1,1316.98966,185546257,19.4,19.8,0.542,f0.5-1,7.8
Brazil,2005,Developing,72.7,163,75,30+,6.97,23.76370075,f0-100,98,6,f1-10,47.8,85,30+,99,8.27,99,0.1,477.182746,186917361,3.2,3.1,0.694,f0.5-1,13.8
Brazil,2009,Developing,73.6,157,57,30+,7.33,564.5233902,f100-1000,99,0,0,51.1,64,30+,99,8.65,99,0.1,8553.3847,194895996,3,2.9,0.714,f0.5-1,13.8
Brazil,2010,Developing,73.8,154,54,30+,7.52,1111.191325,1000+,96,68,10+,52,61,30+,99,8.27,99,0.1,11224.1548,196796269,2.9,2.9,0.716,f0.5-1,13.8
Brazil,2011,Developing,74.1,152,51,30+,7.58,1084.999766,1000+,98,43,10+,52.8,57,30+,98,8.9,99,0.1,13167.47289,198686688,2.9,2.8,0.724,f0.5-1,14
Indonesia,2004,Developing,65.3,213,174,30+,0.06,55.36107207,f0-100,64,29171,10+,18.2,237,30+,79,2.37,71,0.1,1148.56996,223614649,1.9,1.9,0.624,f0.5-1,11
Indonesia,2007,Developing,67.5,19,154,30+,0.06,102.633435,f100-1000,76,19456,10+,2.5,188,30+,77,3.1,73,0.2,1855.93915,232989141,1.8,1.7,0.638,f0.5-1,11
Indonesia,2008,Developing,67.7,189,149,30+,0.07,10.26341108,f0-100,82,15369,10+,21.3,181,30+,83,2.81,77,0.2,216.52766,236159276,1.7,1.7,0.641,f0.5-1,11.7
Indonesia,2010,Developing,68.1,187,138,30+,0.08,190.5453646,f100-1000,83,18869,10+,22.9,167,30+,82,2.74,81,0.3,3113.48635,242524123,1.6,1.5,0.656,f0.5-1,12.1
Indonesia,2012,Developing,68.5,183,129,30+,0.08,254.4688257,f100-1000,83,15489,10+,24.7,154,30+,84,2.9,83,0.3,3687.953996,248883232,1.5,1.4,0.669,f0.5-1,12.6
Indonesia,2014,Developing,68.9,179,119,30+,0.09,200.0684443,f100-1000,78,12943,10+,26.5,142,30+,8,2.85,78,0.3,3491.595887,255131116,1.4,1.2,0.682,f0.5-1,12.9
India,2004,Developing,64,214,1600,30+,1.2,27.33800857,f0-100,6,55443,10+,13,2100,30+,58,4.22,63,0.3,621.3183767,1126135777,27.2,28.2,0.518,f0.5-1,9.2
India,2005,Developing,64.4,211,1500,30+,1.27,3.5096369,f0-100,8,36711,10+,13.5,2000,30+,65,4.28,65,0.3,77.819,1144118674,27.2,28.1,0.526,f0.5-1,9.4
India,2006,Developing,64.8,28,1500,30+,1.37,34.85942671,f0-100,6,64185,10+,13.9,2000,30+,66,4.25,65,0.3,792.259698,1161977719,27.1,28,0.536,f0.5-1,9.7
India,2007,Developing,65.2,26,1400,30+,1.59,5.234770324,f0-100,6,41144,10+,14.4,1900,30+,67,4.23,64,0.3,118.166373,1179681239,27.1,28,0.546,f0.5-1,9.9
India,2014,Developing,68,184,957,30+,3.07,86.52153895,f0-100,79,79563,10+,18.1,1200,30+,84,4.69,85,0.2,1573.11889,1293859294,26.8,27.4,0.607,f0.5-1,11.6
Cyprus,2004,Developed,78.6,65,0,0,13.03,1586.724172,1000+,88,0,0,54.8,0,0,98,6.42,98,0.1,23932.49128,1141,0.9,1,0.823,f0.5-1,13.4
Luxembourg,2000,Developed,77.8,98,0,0,13.14,8246.130437,1000+,77,0,0,54,0,0,99,7.48,99,0.1,48735.99549,4363,1,1,0.848,f0.5-1,13.5
Croatia,2007,Developed,75.8,114,0,0,12.56,2019.812779,1000+,95,0,0,58.7,0,0,96,7.44,96,0.1,13546.69872,4436,1.8,1.7,0.793,f0.5-1,14.3
Malta,2006,Developed,79.3,66,0,0,8.84,2380.699796,1000+,86,1,f1-10,65.6,0,0,83,8.93,85,0.1,16671.5672,4538,0.7,0.7,0.809,f0.5-1,14.8
Portugal,2014,Developed,89,78,0,0,9.88,271.2545531,f100-1000,98,0,0,6.9,0,0,98,9.5,98,0.1,2277.53613,14162,0.7,0.5,0.837,f0.5-1,16.8
Cyprus,2006,Developed,78.8,64,0,0,11.47,1700.841534,1000+,93,0,0,55.8,0,0,97,6.28,97,0.1,27169.99256,14559,0.9,1,0.829,f0.5-1,13.4
Portugal,2005,Developed,77.7,11,0,0,13.33,2813.985285,1000+,94,7,f1-10,54.1,1,f1-2,93,9.98,93,0.1,18784.9485,15333,0.7,0.6,0.79,f0.5-1,15.4
Portugal,2010,Developed,79.6,88,0,0,12.25,3119.349824,1000+,97,5,f1-10,58.1,0,0,97,1.44,98,0.1,22538.6548,15731,0.7,0.5,0.812,f0.5-1,16
Belgium,2007,Developed,79.5,86,0,0,10.25,640.3560918,f100-1000,94,64,10+,6.9,1,f1-2,99,9.25,98,0.1,4443.83131,16257,0.8,0.8,0.871,f0.5-1,15.8
Australia,2001,Developed,79.9,75,1,f1-2,9.53,3064.301144,1000+,94,141,10+,59,2,f1-2,91,8.18,92,0.1,19517.84168,19413,0.7,0.7,0.899,f0.5-1,20.5
Cyprus,2009,Developed,79.3,6,0,0,10.8,230.2524184,f100-1000,96,0,0,57.3,0,0,99,7.4,99,0.1,3215.8159,19876,0.9,1,0.849,f0.5-1,14.1
Australia,2004,Developed,86,69,1,f1-2,9.84,588.568371,f100-1000,95,70,10+,6.9,1,f1-2,92,8.57,92,0.1,3472.37977,21274,0.7,0.6,0.908,f0.5-1,20.7
Latvia,2007,Developed,78,221,0,0,12.12,170.9884138,f100-1000,91,0,0,57.7,0,0,94,7.1,94,0.1,1444.1589,22325,2.4,2.4,0.814,f0.5-1,16.2
Australia,2005,Developed,81,67,1,f1-2,10.3,579.1331637,f100-1000,95,10,f1-10,61.5,2,f1-2,92,8.45,92,0.1,3416.71483,23948,0.7,0.6,0.91,f0.5-1,20.3
Romania,2012,Developed,74.4,138,2,f1-2,9.58,1078.358105,1000+,96,7450,10+,58.4,2,f1-2,92,5.48,91,0.1,8558.39766,25835,2.8,3,0.797,f0.5-1,15.3
Latvia,2011,Developed,73.6,169,0,0,10.14,24.70841046,f0-100,89,1,f1-10,59.4,0,0,92,6.1,92,0.1,1372.68947,25979,2.2,2.3,0.81,f0.5-1,15.8
Australia,2006,Developed,81.2,66,1,f1-2,10.31,6187.062017,1000+,95,0,0,62,2,f1-2,92,8.49,92,0.1,36118.28381,26979,0.7,0.6,0.915,f0.5-1,20.3
Australia,2007,Developed,81.3,66,1,f1-2,10.56,872.5986092,f100-1000,94,11,10+,62.5,2,f1-2,92,8.53,92,0.1,4991.98289,28276,0.7,0.6,0.918,f0.5-1,19
Malta,2004,Developed,78.7,69,0,0,6.53,203.3157499,f100-1000,85,4,f1-10,64.5,0,0,89,8.46,89,0.1,1519.5497,41268,0.7,0.7,0.797,f0.5-1,14.2
Malta,2010,Developed,83,62,0,0,7.91,278.0687051,f100-1000,75,0,0,67.6,0,0,76,8.3,76,0.1,2187.79469,41458,0.8,0.7,0.819,f0.5-1,14.6
Malta,2005,Developed,79,67,0,0,6.41,2247.035692,1000+,85,6,f1-10,65,0,0,94,8.83,92,0.1,15835.34667,43834,0.7,0.7,0.805,f0.5-1,14.8
Luxembourg,2003,Developed,78.6,92,0,0,12.61,10111.38928,1000+,95,1,f1-10,55.8,0,0,99,7.67,98,0.1,65445.8853,45163,1,0.9,0.865,f0.5-1,13.6
Luxembourg,2004,Developed,78.7,92,0,0,12.42,12372.05188,1000+,94,0,0,56.4,0,0,99,8.2,99,0.1,75716.3518,45895,1,0.9,0.867,f0.5-1,13.5
Malta,2007,Developed,79.6,65,0,0,7.45,2578.888314,1000+,82,2,f1-10,66.1,0,0,76,8.36,74,0.1,19375.5696,46724,0.7,0.7,0.808,f0.5-1,14.4
Luxembourg,2008,Developed,80,8,0,0,11.53,18961.3486,1000+,94,1,f1-10,58.4,0,0,96,7.34,99,0.1,114293.8433,48865,0.9,0.9,0.887,f0.5-1,13.5
Malta,2008,Developed,80,64,0,0,7.14,2655.573684,1000+,86,1,f1-10,66.6,0,0,72,8.15,72,0.1,21928.767,49379,0.7,0.7,0.813,f0.5-1,14.6
Luxembourg,2012,Developed,81.1,7,0,0,11.34,2284.58215,1000+,94,2,f1-10,6.1,0,0,99,7.18,99,0.1,16749.136,53946,0.9,0.9,0.892,f0.5-1,13.9
Luxembourg,2013,Developed,81.4,68,0,0,11.02,15515.75234,1000+,94,0,0,6.5,0,0,99,7.1,99,0.1,113751.85,54336,0.9,0.9,0.892,f0.5-1,13.9
Luxembourg,2010,Developed,86,73,0,0,11.36,2267.252192,1000+,94,0,0,59.2,0,0,96,7.68,99,0.1,14965.361,56953,0.9,0.9,0.884,f0.5-1,13.7
Italy,2002,Developed,80,72,2,f1-2,9.25,2883.334911,1000+,95,9385,10+,56.4,3,f3-30,96,8.23,93,0.1,22196.5736,57597,0.5,0.5,0.836,f0.5-1,15.2
Bulgaria,2006,Developed,72.2,161,1,f1-2,10.39,508.6304588,f100-1000,96,1,f1-10,6.3,1,f1-2,96,6.67,95,0.1,4513.13628,76122,2.2,2.2,0.75,f0.5-1,13.5
Bulgaria,2001,Developed,71.6,16,1,f1-2,10.72,25.06262895,f0-100,93,8,f1-10,57.5,1,f1-2,94,7.23,94,0.1,1764.97387,89142,2.4,2.5,0.713,f0.5-1,12.9
Germany,2014,Developed,89,69,2,f1-2,11.03,941.7562909,f100-1000,88,443,10+,61.9,3,f3-30,94,11.3,95,0.1,4792.65288,89825,1.1,1.1,0.92,f0.5-1,17
Cyprus,2001,Developed,78.2,69,0,0,10.16,100.8086193,f100-1000,89,0,0,53.3,0,0,97,5.78,97,0.1,1562.92433,96282,0.9,1,0.8,f0.5-1,12.4
Sweden,2013,Developed,81.9,57,0,0,7.3,1212.666327,1000+,67,51,10+,58.5,0,0,98,11.97,98,0.1,6283.24522,96379,1.4,1.3,0.904,f0.5-1,15.8
Cyprus,2010,Developed,79.5,59,0,0,11.32,283.3300258,f100-1000,96,18,10+,57.8,0,0,99,7.23,99,0.1,3818.46396,111267,0.9,1,0.853,f0.5-1,14.6
Belgium,2014,Developed,89,76,0,0,12.6,7163.348923,1000+,98,70,10+,63.4,1,f1-2,99,1.59,99,0.1,47439.39684,112957,1,1,0.89,f0.5-1,16.3
Cyprus,2012,Developed,80,56,0,0,10.55,2159.756205,1000+,96,1,f1-10,58.7,0,0,99,7.44,99,0.1,28951.15556,113562,0.9,1,0.85,f0.5-1,13.8
Cyprus,2014,Developed,83,53,0,0,0.01,207.3041936,f100-1000,96,10,f1-10,59.8,0,0,99,7.37,99,0.1,2734.88382,115239,0.9,1,0.85,f0.5-1,14
Belgium,2000,Developed,77.6,11,1,f1-2,11.21,287.2084529,f100-1000,6,0,0,58.1,1,f1-2,96,8.12,95,0.1,2327.4591,125125,0.8,0.8,0.869,f0.5-1,18
Cyprus,2005,Developed,78.7,65,0,0,11.41,1562.520827,1000+,88,1,f1-10,55.3,0,0,98,6.37,98,0.1,25324.48666,127658,0.9,1,0.826,f0.5-1,13.5
Belgium,2001,Developed,78,1,1,f1-2,11.01,2943.375396,1000+,6,83,10+,58.5,1,f1-2,96,8.29,95,0.1,23121.56635,128657,0.8,0.8,0.873,f0.5-1,18.2
Portugal,2011,Developed,82,85,0,0,11.92,3108.288623,1000+,97,2,f1-10,58.8,0,0,97,1.7,97,0.1,23196.18375,155756,0.7,0.5,0.818,f0.5-1,16.2
Cyprus,2007,Developed,78.9,63,0,0,11.56,1958.525877,1000+,93,0,0,56.3,0,0,97,6.5,97,0.1,31386.63265,163712,0.9,1,0.836,f0.5-1,13.5
Netherlands,2014,Developed,81.7,58,1,f1-2,0.01,1491.703605,1000+,92,140,10+,61.6,1,f1-2,96,1.9,96,0.1,52157.4687,168658,1,0.9,0.923,f0.5-1,18.1
Belgium,2008,Developed,79.5,87,0,0,10.47,7191.051507,1000+,98,98,10+,61.3,1,f1-2,99,9.6,99,0.1,48424.58927,179973,0.8,0.8,0.874,f0.5-1,15.8
Cyprus,2008,Developed,79.1,62,0,0,12.01,239.6409938,f100-1000,93,1,f1-10,56.8,0,0,97,6.89,97,0.1,3539.7488,181563,0.9,1,0.844,f0.5-1,13.7
Australia,2002,Developed,79.9,73,1,f1-2,9.84,46.3871819,f0-100,95,32,10+,59.6,2,f1-2,92,8.39,92,0.1,281.81763,196514,0.7,0.7,0.902,f0.5-1,20.1
Australia,2003,Developed,83,71,1,f1-2,9.97,3829.550928,1000+,95,91,10+,6.3,1,f1-2,92,8.32,93,0.1,23465.38559,198954,0.7,0.7,0.905,f0.5-1,20.6
Australia,2008,Developed,81.3,66,1,f1-2,10.76,8547.292357,1000+,94,65,10+,62.9,1,f1-2,92,8.78,92,0.1,49664.6854,212492,0.7,0.6,0.921,f0.5-1,19.1
Latvia,2013,Developed,74.1,161,0,0,10.37,150.3116884,f100-1000,94,0,0,6.2,0,0,94,5.67,94,0.1,1532.22924,212647,2.2,2.2,0.814,f0.5-1,15.4
Australia,2009,Developed,81.7,66,1,f1-2,10.62,7172.275229,1000+,94,104,10+,63.4,1,f1-2,92,9.5,92,0.1,42742.99898,216917,0.7,0.6,0.925,f0.5-1,19.1
Australia,2010,Developed,81.9,64,1,f1-2,10.52,8875.786493,1000+,92,70,10+,63.9,1,f1-2,92,9.2,92,0.1,51874.848,223175,0.7,0.6,0.927,f0.5-1,19.5
Australia,2011,Developed,82,63,1,f1-2,10.3,10986.26527,1000+,92,190,10+,64.4,1,f1-2,92,9.2,92,0.1,62245.129,223424,0.6,0.6,0.927,f0.5-1,19.8
Latvia,2002,Developed,73,219,0,0,7.44,376.4570185,f100-1000,98,0,0,56,0,0,98,6.29,97,0.1,4132.34927,231173,2.7,2.7,0.746,f0.5-1,14.8
Latvia,2001,Developed,69.9,228,0,0,6.68,332.2751709,f100-1000,96,1,f1-10,55.7,0,0,97,6.17,97,0.1,3572.8513,233717,2.8,2.8,0.728,f0.5-1,14.2
Latvia,2012,Developed,73.8,163,0,0,10.21,1356.022164,1000+,9,3,f1-10,59.8,0,0,91,5.91,91,0.1,13822.8559,234319,2.2,2.2,0.812,f0.5-1,15.5
Latvia,2000,Developed,71,218,0,0,7.13,291.0170765,f100-1000,95,0,0,55.4,0,0,96,6,96,0.1,3352.731296,236755,2.8,2.8,0.716,f0.5-1,13.7
Latvia,2010,Developed,72.8,18,0,0,9.8,1109.969508,1000+,91,0,0,58.9,0,0,92,6.55,92,0.1,11326.21947,297555,2.2,2.3,0.815,f0.5-1,16
Lithuania,2006,Developed,76,229,0,0,12.7,116.504961,f100-1000,95,1,f1-10,58.7,0,0,94,6.2,94,0.1,924.642548,326999,3,3,0.807,f0.5-1,16.4
Lithuania,2011,Developed,72.8,18,0,0,12.66,1758.822757,1000+,95,7,f1-10,6.5,0,0,92,6.86,92,0.1,14357.73679,328115,2.7,2.8,0.826,f0.5-1,16.7
Lithuania,2004,Developed,71.6,24,0,0,12.1,76.36187737,f0-100,94,1,f1-10,58.1,0,0,9,5.67,94,0.1,676.966998,337775,3.1,3.1,0.792,f0.5-1,16.3
Lithuania,2002,Developed,71.4,22,0,0,11,561.9168642,f100-1000,94,103,10+,57.5,0,0,97,6.4,95,0.1,4146.987928,344367,3.3,3.3,0.77,f0.5-1,15.3
Lithuania,2001,Developed,71.2,21,0,0,10.2,42.87208671,f0-100,95,7,f1-10,57.2,0,0,97,6.26,95,0.1,353.147337,347818,3.3,3.3,0.757,f0.5-1,14.7
Poland,2007,Developed,75.3,144,2,f1-2,10.9,14.3042452,f0-100,98,40,10+,56.6,3,f3-30,99,6.28,99,0.1,1126.31852,381256,2.2,2.4,0.808,f0.5-1,15
Poland,2003,Developed,74.7,142,3,f3-30,9.06,542.0235,f100-1000,97,48,10+,54.5,3,f3-30,98,6.22,99,0.1,5693.52416,382457,2.4,2.6,0.796,f0.5-1,15.3
Poland,2013,Developed,77.1,12,2,f1-2,11.63,23.43533487,f0-100,96,84,10+,6.4,2,f1-2,95,6.4,99,0.1,1378.54911,384196,2,2.1,0.838,f0.5-1,15.4
Lithuania,2010,Developed,72.4,188,0,0,12.9,1423.802386,1000+,94,2,f1-10,6,0,0,95,7.9,95,0.1,11984.86857,397282,2.8,2.8,0.824,f0.5-1,16.8
Malta,2003,Developed,78.5,71,0,0,6.7,1678.392773,1000+,89,4,f1-10,63.9,0,0,94,8.6,94,0.1,13689.98999,398582,0.7,0.7,0.79,f0.5-1,13.8
Malta,2009,Developed,82,63,0,0,7.38,335.5180568,f100-1000,86,1,f1-10,67.1,0,0,73,8.33,73,0.1,2675.58259,412477,0.8,0.7,0.815,f0.5-1,14.4
Malta,2011,Developed,87,59,0,0,6.91,3601.287457,1000+,82,3,f1-10,68,0,0,96,9.6,96,0.1,22821.847,416268,0.8,0.7,0.826,f0.5-1,14.8
Malta,2012,Developed,81,58,0,0,7.67,343.123395,f100-1000,93,0,0,68.4,0,0,99,9.95,99,0.1,2193.8836,419455,0.8,0.7,0.821,f0.5-1,14.1
Malta,2013,Developed,81.1,57,0,0,8.58,374.2947283,f100-1000,94,0,0,68.8,0,0,99,9.89,99,0.1,2393.1888,423374,0.8,0.7,0.828,f0.5-1,14.2
Malta,2014,Developed,81.4,55,0,0,8.49,409.6000248,f100-1000,9,0,0,69.2,0,0,99,9.75,99,0.1,2618.92599,427364,0.8,0.8,0.847,f0.5-1,14.3
Croatia,2011,Developed,77,14,0,0,12.19,1913.356642,1000+,97,12,10+,61.3,0,0,96,7.8,96,0.1,14539.18421,428622,1.6,1.5,0.808,f0.5-1,14.5
Luxembourg,2001,Developed,78,96,0,0,12.89,7877.33656,1000+,86,0,0,54.6,0,0,99,7.4,99,0.1,48179.4285,441525,1,1,0.854,f0.5-1,13.4
Croatia,2009,Developed,76.3,19,0,0,12.21,2160.380199,1000+,97,2,f1-10,6,0,0,96,8.18,96,0.1,14157.14416,442978,1.7,1.6,0.803,f0.5-1,14.2
Croatia,2008,Developed,76,116,0,0,12.06,2425.403891,1000+,97,51,10+,59.4,0,0,96,7.7,96,0.1,15893.8656,443458,1.7,1.7,0.8,f0.5-1,14.3
Luxembourg,2002,Developed,78.3,95,0,0,12.91,910.5062778,f100-1000,95,0,0,55.2,0,0,99,8.27,99,0.1,5293.64115,446175,1,0.9,0.86,f0.5-1,13.5
Ireland,2010,Developed,86,68,0,0,11.88,4509.234803,1000+,46,443,10+,58.9,0,0,94,8.76,94,0.1,48538.58776,456155,0.3,0.2,0.907,f0.5-1,18.2
Luxembourg,2005,Developed,78.8,9,0,0,11.84,1346.246697,1000+,95,0,0,57,0,0,99,7.95,99,0.1,8289.69641,465158,1,0.9,0.874,f0.5-1,13.5
Spain,2013,Developed,82.4,6,1,f1-2,9.25,423.680459,f100-1000,95,131,10+,65.4,2,f1-2,96,9.1,96,0.1,2921.9342,466245,0.6,0.5,0.874,f0.5-1,17.5
Luxembourg,2006,Developed,79.4,85,0,0,11.98,15345.4907,1000+,95,8,f1-10,57.5,0,0,99,7.75,99,0.1,89739.7117,472637,0.9,0.9,0.88,f0.5-1,13.5
